假小子	1490923403
我为你痴迷	1480378547
不回信息你是死了么	1482918935
赢	1485877784
混乱都市	1487537820
罪与罚	1458285970
your good girl	1454997009
抑制剂...	1454997013
低保真生气	1454998244
Summer Love	1454998245
弑王女	1454997015
小熊	1451744547
集市	1451743671
七月与夏末	1451743672
叮铃铃	1451743673
月亮的孩子	1451744548
偶尔怀念儿时的盛夏	1451744553
我梦见	1451744549
Pan	1451743674
年华	1451744551
游学歌	1451743675
阿章	1451744550
早起歌	1451744552
姐妹	1433718940
玩到一半别想走	1429989200
♡低保真生气♡	1428051061
♡我为你痴迷 demo♡	1429554336
♡ 送别 ♡（翻自 群星） 	1432494274
★兔美酱的熬夜日记★	1424717038
绵绵	1419772423
等你晚饭（Acoustic Version）	1418245836
等你晚饭（Acoustic Version） 伴奏	1418251148
请带我走	1417938490
你还在等什么	1416535518
我放过你了	1414819318
Kiss me Kiss me	1409949994
想和你	1406666276
别走	1383196922
爱是...	1381588085
爱是...（伴奏）	1381588111
怎么都不行	1377563412
神奇动物在哪里	1376121691
你最后一次见我	1373016509
黑色童谣	1371123150
别开我玩笑	1365717593
相同的故事	1367408286
站在我这边	1367406808
他不喜欢你	1367408290
毕业后的表白	1367406817
一刹的烟火	1367408300
Yes or Not	1367408309
星辰探险家	1367408320
别开我玩笑（伴奏）	1370858779
相同的故事（伴奏）	1370859756
站在我这边（伴奏）	1370858809
他不喜欢你（伴奏）	1370859796
毕业后的表白（伴奏）	1370858866
一刹的烟火（伴奏）	1370858868
Yes or Not（伴奏）	1370858870
星辰探险家（伴奏）	1370859880
周五之歌	1360814943
周五之歌（伴奏）	1370859729
梅落	1313102389
梅落（伴奏）	1313052553
旋转的裙摆	1336131099
飞	1349467065
樱桃炸弹	541164112
鸟demo	423058772
