"翻唱专辑"	96799910
"慢慢的时光"	96723156
"你是我遥不可及的人"	95906130
"相思"	94032715
"离人不挽"	93054980
"一拍两散"	91652271
"不散"	91428436
"输了爱情还剩下什么"	87860694
"谎"	85034196
"你幸福就好"	85034193
"可怜的人"	84072499
"共勉"	84072662
"潮湿的心"	84071557
"我想放下不堪的自己（男生版）"	83570757
"才懂"	83489171
"才懂"	83489171
"袖手旁观"	80003108
"想念你的好"	75871644
"一面之缘"	74632027
