"Every Time"	84386499
"人的欲望像是魔鬼"	83515655
"I Like This"	82853033
"31032019"	82355352
"Summer Perfume"	81726326
"新光巷"	80608577
"禾呈"	75741427
"潇洒每一天"	75313105
"Happy New Year"	74914909
"I'm OK"	73467689
"中国新工作"	72797647
"Call Me"	72193513
"野"	72014622
"TIME"	38433089
"为梦而战"	36855080
"饿"	36104030
"记录"	36030696
"甩脑壳"	35737195
